,Lead_spy,spy_closePrice,spy_point_change,spy_Indication,unemp_value,infl_value,cpi_value,dur_value,Id,Date,daily_rate,spy_OpenPrice,spy_HighPrice,spy_lowPrice,spy_volumn
0,244.2100067138672,250.17999267578125,5.9699859619140625,Up-day,4.0,1.6,251.712,212040.0,1,2019-01-02 00:00:00.000000,2.6,245.97999572753903,251.2100067138672,245.9499969482422,126925200
1,252.38999938964844,244.2100067138672,-8.17999267578125,Down-day,4.0,1.6,251.712,212040.0,2,2019-01-03 00:00:00.000000,2.5,248.22999572753903,248.57000732421875,243.6699981689453,144140700
2,254.3800048828125,252.38999938964844,-1.9900054931640625,Down-day,4.0,1.6,251.712,212040.0,3,2019-01-04 00:00:00.000000,2.57,247.58999633789065,253.1100006103516,247.1699981689453,142628800
3,256.7699890136719,254.3800048828125,-2.389984130859375,Down-day,4.0,1.6,251.712,212040.0,4,2019-01-07 00:00:00.000000,2.58,252.69000244140625,255.9499969482422,251.69000244140625,103139100
4,257.9700012207031,256.7699890136719,-1.20001220703125,Down-day,4.0,1.6,251.712,212040.0,5,2019-01-08 00:00:00.000000,2.6,256.82000732421875,257.3099975585937,254.0,102512600
5,258.8800048828125,257.9700012207031,-0.910003662109375,Down-day,4.0,1.6,251.712,212040.0,6,2019-01-09 00:00:00.000000,2.59,257.5599975585937,258.9100036621094,256.19000244140625,95006600
6,258.9800109863281,258.8800048828125,-0.100006103515625,Down-day,4.0,1.6,251.712,212040.0,7,2019-01-10 00:00:00.000000,2.59,256.260009765625,259.1600036621094,255.5,96823900
7,257.3999938964844,258.9800109863281,1.58001708984375,Up-day,4.0,1.6,251.712,212040.0,8,2019-01-11 00:00:00.000000,2.58,257.67999267578125,259.010009765625,257.0299987792969,73858100
8,260.3500061035156,257.3999938964844,-2.95001220703125,Down-day,4.0,1.6,251.712,212040.0,9,2019-01-14 00:00:00.000000,2.57,256.8599853515625,258.29998779296875,256.4100036621094,70908200
9,260.9800109863281,260.3500061035156,-0.6300048828125,Down-day,4.0,1.6,251.712,212040.0,10,2019-01-15 00:00:00.000000,2.57,257.82000732421875,260.70001220703125,257.8099975585937,85208300
10,262.9599914550781,260.9800109863281,-1.97998046875,Down-day,4.0,1.6,251.712,212040.0,11,2019-01-16 00:00:00.000000,2.57,260.8299865722656,261.9700012207031,260.6000061035156,77636700
11,266.4599914550781,262.9599914550781,-3.5,Down-day,4.0,1.6,251.712,212040.0,12,2019-01-17 00:00:00.000000,2.57,260.010009765625,263.9200134277344,259.9599914550781,96118400
12,262.8599853515625,266.4599914550781,3.600006103515625,Up-day,4.0,1.6,251.712,212040.0,13,2019-01-18 00:00:00.000000,2.6,264.9800109863281,266.9800109863281,263.0,127900300
13,263.4100036621094,262.8599853515625,-0.550018310546875,Down-day,4.0,1.6,251.712,212040.0,14,2019-01-22 00:00:00.000000,2.59,264.82000732421875,265.0599975585937,261.0599975585937,115531200
14,263.54998779296875,263.4100036621094,-0.139984130859375,Down-day,4.0,1.6,251.712,212040.0,15,2019-01-23 00:00:00.000000,2.59,264.010009765625,264.7900085449219,260.6600036621094,86030300
15,265.7799987792969,263.54998779296875,-2.230010986328125,Down-day,4.0,1.6,251.712,212040.0,16,2019-01-24 00:00:00.000000,2.58,263.2099914550781,264.20001220703125,262.0799865722656,59204100
16,263.760009765625,265.7799987792969,2.019989013671875,Up-day,4.0,1.6,251.712,212040.0,17,2019-01-25 00:00:00.000000,2.6,265.6099853515625,266.70001220703125,263.6600036621094,96883400
17,263.4100036621094,263.760009765625,0.350006103515625,Up-day,4.0,1.6,251.712,212040.0,18,2019-01-28 00:00:00.000000,2.6,263.3900146484375,263.8299865722656,261.7900085449219,85613700
18,267.5799865722656,263.4100036621094,-4.16998291015625,Down-day,4.0,1.6,251.712,212040.0,19,2019-01-29 00:00:00.000000,2.6,263.9200134277344,264.54998779296875,262.4800109863281,66136300
19,269.92999267578125,267.5799865722656,-2.350006103515625,Down-day,4.0,1.6,251.712,212040.0,20,2019-01-30 00:00:00.000000,2.57,265.1000061035156,268.5199890136719,264.25,92473700
20,270.0599975585937,269.92999267578125,-0.13000488281244316,Down-day,4.0,1.6,251.712,212040.0,21,2019-01-31 00:00:00.000000,2.55,267.510009765625,270.4700012207031,267.2699890136719,104012100
21,271.9599914550781,270.0599975585937,-1.8999938964844318,Down-day,3.8,1.5,252.776,213183.0,22,2019-02-01 00:00:00.000000,2.56,270.1499938964844,271.20001220703125,269.17999267578125,85782500
22,273.1000061035156,271.9599914550781,-1.1400146484375,Down-day,3.8,1.5,252.776,213183.0,23,2019-02-04 00:00:00.000000,2.57,270.1099853515625,272.0299987792969,269.3599853515625,60744800
23,272.739990234375,273.1000061035156,0.360015869140625,Up-day,3.8,1.5,252.776,213183.0,24,2019-02-05 00:00:00.000000,2.56,272.44000244140625,273.44000244140625,271.8800048828125,79552800
24,270.1400146484375,272.739990234375,2.5999755859375,Up-day,3.8,1.5,252.776,213183.0,25,2019-02-06 00:00:00.000000,2.56,272.7900085449219,273.3399963378906,271.9200134277344,58347800
25,270.4700012207031,270.1400146484375,-0.329986572265625,Down-day,3.8,1.5,252.776,213183.0,26,2019-02-07 00:00:00.000000,2.55,270.94000244140625,271.54998779296875,268.2900085449219,95482000
26,270.6199951171875,270.4700012207031,-0.149993896484375,Down-day,3.8,1.5,252.776,213183.0,27,2019-02-08 00:00:00.000000,2.54,268.75,270.5799865722656,267.8299865722656,75788900
